timestamp,symbol,action,strength,composite,ema,imbalance,momentum,bayesian,large_orders,frequency,vol_confirm,ohara_score,mtf_convergence,mtf_score,reason,accepted
2025-12-16 20:16:47,STRKUSDT,HOLD,0,-0.039,-0.026,-6.9,-15.3,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,7,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:51,BTCUSDT,HOLD,0,-0.283,-0.099,-22.0,0.5,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:52,ETHUSDT,HOLD,0,0.013,0.098,-42.2,-9.0,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:52,BNBUSDT,HOLD,0,0.263,0.121,3.1,5.4,NEUTRAL,STRONG_BUY,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:53,SOLUSDT,HOLD,0,0.312,0.276,0.8,6.1,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:53,ADAUSDT,HOLD,0,-0.112,-0.084,2.9,-3.8,BEARISH,STRONG_SELL,VERY_LOW,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:53,DOGEUSDT,HOLD,0,0.043,0.087,0.9,4.0,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:55,AVAXUSDT,HOLD,0,0.070,0.097,2.1,12.6,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:55,TRXUSDT,HOLD,0,0.118,0.118,-4.3,21.1,NEUTRAL,STRONG_BUY,VERY_LOW,NEUTRAL,5,1.00,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:55,AAVEUSDT,HOLD,0,-0.049,-0.045,-23.6,19.3,NEUTRAL,MEDIUM_SELL,NORMAL,NEUTRAL,6,1.00,0.000,no_mtf_confirmation,NO
2025-12-16 20:16:57,STRKUSDT,HOLD,0,-0.032,-0.028,-7.2,-18.6,NEUTRAL,STRONG_BUY,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:00,BTCUSDT,HOLD,0,-0.267,-0.225,7.6,-0.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:02,ETHUSDT,HOLD,0,-0.091,0.027,4.4,-11.1,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:02,BNBUSDT,HOLD,0,0.386,0.320,3.6,-15.2,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:02,SOLUSDT,HOLD,0,0.249,0.266,-0.7,-13.8,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:02,ADAUSDT,HOLD,0,-0.069,-0.073,2.3,-6.4,NEUTRAL,STRONG_SELL,VERY_LOW,NEUTRAL,4,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:02,DOGEUSDT,HOLD,0,0.297,0.166,-0.0,5.4,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:04,AVAXUSDT,HOLD,0,0.228,0.146,2.7,14.0,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.50,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:04,TRXUSDT,HOLD,0,0.172,0.166,-4.7,23.4,BULLISH,STRONG_BUY,VERY_LOW,NEUTRAL,7,1.00,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:04,AAVEUSDT,HOLD,0,-1.000,-0.761,-519.1,8.6,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,momentum_too_low (9% < 45.0%),NO
2025-12-16 20:17:06,STRKUSDT,HOLD,0,0.209,0.060,-7.6,-21.8,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:09,BTCUSDT,HOLD,0,-0.250,-0.244,1.0,-1.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:11,ETHUSDT,HOLD,0,-0.180,-0.050,-11.9,-9.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:11,BNBUSDT,HOLD,0,0.057,0.122,3.4,-25.3,BULLISH,MEDIUM_BUY,NORMAL,NEUTRAL,7,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:12,SOLUSDT,HOLD,0,0.216,0.247,-1.1,-57.3,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:12,ADAUSDT,HOLD,0,0.158,0.100,1.5,-6.1,BEARISH,STRONG_SELL,VERY_LOW,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:12,DOGEUSDT,HOLD,0,0.201,0.179,-0.0,3.8,NEUTRAL,NEUTRAL,NORMAL,NEUTRAL,2,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:13,AVAXUSDT,HOLD,0,0.369,0.230,2.3,12.7,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:13,TRXUSDT,HOLD,0,0.337,0.230,-1.4,16.3,NEUTRAL,STRONG_BUY,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:14,AAVEUSDT,HOLD,0,0.163,-0.415,14.1,5.7,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:15,STRKUSDT,HOLD,0,0.178,0.105,-7.6,-20.8,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:19,BTCUSDT,HOLD,0,-0.089,-0.128,-2.0,-4.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:20,ETHUSDT,HOLD,0,-0.468,-0.207,-105.8,-10.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:20,BNBUSDT,HOLD,0,0.199,0.192,2.5,-17.5,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,6,1.00,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:21,SOLUSDT,HOLD,0,0.240,0.244,-2.5,3.9,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:21,ADAUSDT,HOLD,0,0.180,0.160,1.9,-7.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:21,DOGEUSDT,HOLD,0,0.113,0.154,-0.3,1.3,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:23,AVAXUSDT,HOLD,0,0.207,0.221,0.0,7.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:23,TRXUSDT,HOLD,0,0.283,0.250,-0.2,9.1,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:23,AAVEUSDT,HOLD,0,-0.076,-0.288,6.2,-6.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:25,STRKUSDT,HOLD,0,0.030,0.077,-6.1,-18.7,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:28,BTCUSDT,HOLD,0,-0.106,-0.112,-3.7,-24.6,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:30,ETHUSDT,HOLD,0,-0.040,-0.145,23.1,-7.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:30,BNBUSDT,HOLD,0,0.503,0.309,3.6,57.1,BULLISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:30,SOLUSDT,HOLD,0,0.213,0.233,-7.3,6.8,BULLISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:30,ADAUSDT,HOLD,0,0.219,0.205,2.2,-5.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:31,DOGEUSDT,HOLD,0,0.106,0.136,1.4,4.8,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:32,AVAXUSDT,HOLD,0,0.144,0.163,-4.9,-2.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:32,TRXUSDT,HOLD,0,-0.094,0.121,-1.0,-1.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:32,AAVEUSDT,HOLD,0,0.120,-0.135,2.2,70.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:34,STRKUSDT,HOLD,0,-0.063,-0.028,-4.6,-15.6,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:37,BTCUSDT,HOLD,0,0.061,0.018,-4.7,29.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:39,ETHUSDT,HOLD,0,-0.054,-0.110,6.6,-9.8,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:39,BNBUSDT,HOLD,0,0.307,0.308,4.3,7.6,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:39,SOLUSDT,HOLD,0,0.082,0.176,-30.2,14.4,BULLISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:40,ADAUSDT,HOLD,0,0.207,0.206,2.2,-3.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:40,DOGEUSDT,HOLD,0,0.047,0.103,1.9,5.4,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:41,AVAXUSDT,HOLD,0,0.215,0.202,-7.7,-4.3,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:41,TRXUSDT,HOLD,0,-0.158,0.016,-1.8,-24.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:42,AAVEUSDT,HOLD,0,-0.046,-0.101,1.6,27.7,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:43,STRKUSDT,HOLD,0,-0.097,-0.080,-4.3,-17.4,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:47,BTCUSDT,HOLD,0,-0.301,-0.221,-4.9,0.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:48,ETHUSDT,HOLD,0,-0.092,-0.104,2.3,-9.8,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:48,BNBUSDT,HOLD,0,0.113,0.162,4.3,-2.8,BULLISH,MEDIUM_BUY,NORMAL,NEUTRAL,7,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:49,SOLUSDT,HOLD,0,0.242,0.201,16.1,10.6,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:49,ADAUSDT,HOLD,0,0.098,0.125,2.2,-4.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:49,DOGEUSDT,HOLD,0,-0.001,0.064,2.2,-0.1,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:50,AVAXUSDT,HOLD,0,-0.022,0.034,-8.7,-10.0,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:50,TRXUSDT,HOLD,0,0.126,0.058,-2.1,91.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:51,AAVEUSDT,HOLD,0,-0.046,-0.081,0.5,13.4,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:52,STRKUSDT,HOLD,0,-0.058,-0.063,-4.3,-15.5,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:56,BTCUSDT,HOLD,0,-0.212,-0.213,9.7,4.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,9,1.00,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:57,ETHUSDT,HOLD,0,-0.227,-0.150,0.6,-8.4,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:57,BNBUSDT,HOLD,0,0.073,0.095,4.5,-8.6,BULLISH,MEDIUM_BUY,VERY_LOW,NEUTRAL,5,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:58,SOLUSDT,HOLD,0,0.270,0.227,11.2,14.8,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:58,ADAUSDT,HOLD,0,-0.077,-0.026,1.7,-6.0,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:17:58,DOGEUSDT,HOLD,0,-0.047,0.022,1.8,0.3,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:00,AVAXUSDT,HOLD,0,-0.435,-0.318,-10.4,-164.8,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:00,TRXUSDT,HOLD,0,-0.037,0.022,-2.6,18.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:00,AAVEUSDT,HOLD,0,-0.094,-0.086,0.4,0.4,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:02,STRKUSDT,HOLD,0,0.011,-0.008,-4.2,-15.9,BULLISH,NEUTRAL,VERY_LOW,NEUTRAL,3,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:05,BTCUSDT,HOLD,0,-0.351,-0.265,-11.8,-1.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:06,ETHUSDT,HOLD,0,-0.312,-0.211,-3.0,-12.5,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:06,BNBUSDT,HOLD,0,0.176,0.125,4.2,42.0,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:07,SOLUSDT,HOLD,0,0.428,0.302,3.3,125.5,BULLISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:07,ADAUSDT,HOLD,0,-0.098,-0.080,1.4,-10.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:07,DOGEUSDT,HOLD,0,-0.059,-0.008,0.1,7.7,BEARISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:09,AVAXUSDT,HOLD,0,0.005,-0.197,2.8,12.5,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:09,TRXUSDT,HOLD,0,-0.077,-0.052,-5.7,-7.0,BEARISH,STRONG_SELL,VERY_LOW,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:09,AAVEUSDT,HOLD,0,-0.152,-0.111,-1.0,-1.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:11,STRKUSDT,HOLD,0,0.276,0.248,-4.7,-11.9,NEUTRAL,STRONG_BUY,NORMAL,NEUTRAL,7,1.00,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:14,BTCUSDT,HOLD,0,-0.296,-0.276,-11.1,-9.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:16,ETHUSDT,HOLD,0,-0.348,-0.262,-3.6,-13.7,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:16,BNBUSDT,HOLD,0,0.383,0.222,4.4,11.9,NEUTRAL,STRONG_BUY,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:16,SOLUSDT,HOLD,0,0.204,0.265,-6.6,41.9,NEUTRAL,MEDIUM_SELL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:16,ADAUSDT,HOLD,0,-0.150,-0.133,0.4,-15.6,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:17,DOGEUSDT,HOLD,0,0.203,0.071,-0.0,1.7,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:18,AVAXUSDT,HOLD,0,-0.143,-0.157,-8.2,2.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:18,TRXUSDT,HOLD,0,-0.082,-0.075,-6.8,-10.1,BEARISH,STRONG_SELL,VERY_LOW,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:18,AAVEUSDT,HOLD,0,-0.079,-0.099,-2.3,-9.0,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:20,STRKUSDT,HOLD,0,0.205,0.216,-5.6,-9.7,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:23,BTCUSDT,HOLD,0,-0.055,-0.193,-12.5,-10.9,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:25,ETHUSDT,HOLD,0,-0.162,-0.224,-5.5,-16.5,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:25,BNBUSDT,HOLD,0,0.373,0.335,3.8,15.5,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:26,SOLUSDT,HOLD,0,0.192,0.238,-22.6,9.9,BULLISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:26,ADAUSDT,HOLD,0,-0.128,-0.129,1.4,-17.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:26,DOGEUSDT,HOLD,0,0.306,0.159,-1.6,2.8,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:27,AVAXUSDT,HOLD,0,0.075,0.017,-18.8,-0.8,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:27,TRXUSDT,HOLD,0,-0.106,-0.099,-12.8,-13.6,BEARISH,STRONG_SELL,VERY_LOW,NEUTRAL,6,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:28,AAVEUSDT,HOLD,0,0.119,-0.017,-3.7,-12.4,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:29,STRKUSDT,HOLD,0,0.022,0.071,-5.7,-7.5,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,7,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:33,BTCUSDT,HOLD,0,-0.310,-0.237,-13.8,-13.5,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:34,ETHUSDT,HOLD,0,-0.347,-0.270,-6.9,-16.4,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:34,BNBUSDT,HOLD,0,0.323,0.326,2.8,-5.9,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:35,SOLUSDT,HOLD,0,0.416,0.305,37.9,4.3,NEUTRAL,MEDIUM_SELL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:35,ADAUSDT,HOLD,0,0.143,0.075,1.1,-21.4,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:35,DOGEUSDT,HOLD,0,0.139,0.152,0.3,4.0,NEUTRAL,STRONG_BUY,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:36,AVAXUSDT,HOLD,0,0.178,0.078,5.2,-0.9,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:36,TRXUSDT,HOLD,0,0.069,0.027,25.6,-14.7,NEUTRAL,STRONG_SELL,VERY_LOW,NEUTRAL,4,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:37,AAVEUSDT,HOLD,0,-0.046,-0.028,-4.9,-15.4,BEARISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:38,STRKUSDT,HOLD,0,-0.122,-0.002,-5.2,-9.3,BEARISH,NEUTRAL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:42,BTCUSDT,HOLD,0,-0.186,-0.218,-15.8,-15.1,BEARISH,MEDIUM_SELL,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:43,ETHUSDT,HOLD,0,-0.129,-0.217,-7.9,-19.7,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:43,BNBUSDT,HOLD,0,0.391,0.375,1.5,27.9,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:44,SOLUSDT,HOLD,0,0.044,0.207,6.9,-3.9,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:44,ADAUSDT,HOLD,0,0.112,0.102,0.8,-22.2,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:44,DOGEUSDT,HOLD,0,0.112,0.137,0.8,15.0,BULLISH,MEDIUM_BUY,NORMAL,NEUTRAL,6,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:46,AVAXUSDT,HOLD,0,0.159,0.108,1.6,-7.1,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:46,TRXUSDT,HOLD,0,0.013,0.017,11.1,-4.0,NEUTRAL,STRONG_SELL,VERY_LOW,NEUTRAL,4,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:46,AAVEUSDT,HOLD,0,0.001,-0.017,-6.4,-20.8,BEARISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:48,STRKUSDT,HOLD,0,0.184,0.068,-5.0,-12.7,NEUTRAL,MEDIUM_BUY,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:51,BTCUSDT,HOLD,0,-0.208,-0.214,-16.2,-15.6,NEUTRAL,MEDIUM_SELL,NORMAL,NEUTRAL,4,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:53,ETHUSDT,HOLD,0,-0.069,-0.162,-9.1,-19.9,BULLISH,STRONG_SELL,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:53,BNBUSDT,HOLD,0,0.017,0.106,0.7,6.4,BEARISH,NEUTRAL,NORMAL,NEUTRAL,5,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:53,SOLUSDT,HOLD,0,0.025,0.139,-0.6,-13.2,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,7,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:53,ADAUSDT,HOLD,0,0.161,0.124,1.4,-21.7,NEUTRAL,STRONG_SELL,NORMAL,NEUTRAL,5,0.30,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:54,DOGEUSDT,HOLD,0,0.261,0.230,4.6,8.2,BULLISH,STRONG_BUY,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
2025-12-16 20:18:55,AVAXUSDT,HOLD,0,-0.112,-0.057,-4.6,-13.3,BEARISH,STRONG_SELL,NORMAL,NEUTRAL,8,0.65,0.000,no_mtf_confirmation,NO
